"Bleedout","底片長度","型態","機台ID","塗佈溫度","塗佈濕度","馬達壓力","乾燥溫度一","乾燥溫度二","UV暴露","照明時間","爐子O2","底片UV溫度","張力一","張力二","彎曲張力","EPC差異一","EPC差異二","缺陷Mode"
True,"1000m","Production","YC-08",28.09,50.5,0.9,120.01,122.05,1020.2,830,0.01132,89.05,2.475,3.046,3.116,0.046107612,0.084434607,4
True,"1000m","Production","YC-08",27.27,50.1,0.9,120.03,122.02,1020.1,205,0.01008,89.03,1.892,2.062,3.107,-0.148744349,0.086445991,4
True,"300m","Production","YC-08",28.91,50.9,0.9,120.04,122.06,1020.1,1454,0.01173,89.05,2.354,3.444,3.108,-0.071207828,0.090740046,4
True,"1000m","Production","YC-08",28.91,50.9,0.9,120.01,122.0,1020.0,1454,0.01072,89.06,2.763,3.139,3.104,0.056798583,0.094358404,4
True,"1500m","Production","YC-08",27.68,50.3,0.9,120.0,122.0,1020.1,517,0.01052,89.02,2.976,1.497,3.105,0.002288596,0.044619113,4
True,"300m","Production","YC-08",29.27,51.1,0.9,120.09,122.05,1020.2,1732,0.01206,89.06,3.176,2.34,3.116,-0.01630805,0.107156737,4
True,"1000m","Production","YC-08",27.3,50.4,0.9,120.01,122.07,1020.1,344,0.01027,89.02,3.217,2.677,3.108,0.007732104,0.096633767,4
True,"500m","Production","YC-08",28.19,50.3,0.9,120.09,122.0,1020.2,413,0.01029,89.08,2.088,2.557,3.116,0.130797763,0.079637707,4
True,"1000m","Production","YC-08",28.84,50.9,0.9,120.09,122.0,1020.1,1402,0.01236,89.05,3.175,1.409,3.116,0.030456304,0.114595311,4
True,"300m","Production","YC-08",28.66,50.8,0.9,120.04,122.14,1020.1,1263,0.01138,89.04,1.868,4.292,3.116,0.032733657,0.080025492,4
True,"300m","Production","YC-08",27.73,50.3,0.9,120.0,122.0,1020.0,552,0.01044,89.02,3.672,4.239,3.103,0.027824356,0.073334143,4
True,"1000m","Production","YC-08",31.16,51.7,0.9,120.09,122.15,1020.9,1662,0.01297,89.06,2.047,2.842,3.152,0.077175214,0.04660811,4
True,"500m","Prototype","YC-08",27.18,50.3,0.9,120.0,122.0,1020.0,552,0.01044,89.03,2.74,4.192,3.1,0.024223134,0.023865827,4
True,"1000m","Production","YC-08",28.82,50.9,0.9,120.01,122.0,1020.1,1385,0.0111,89.04,3.01,1.774,3.109,-0.013418017,0.023314939,4
True,"500m","Production","YC-08",29.17,51.0,0.9,120.07,122.05,1020.2,1652,0.01115,89.05,2.757,2.04,3.116,0.02907247,0.034661512,4
True,"1200m","Production","YC-08",28.82,50.9,0.9,120.04,122.0,1020.2,1385,0.01192,89.05,2.787,1.395,3.113,0.085814862,0.037676761,4
True,"1000m","Production","YC-08",29.07,51.1,0.9,120.11,122.41,1020.5,1732,0.01155,89.07,2.918,1.259,3.149,0.049126661,0.066173957,4
True,"1000m","Prototype","YC-08",28.08,50.5,0.9,120.03,122.16,1020.9,819,0.01179,89.06,2.313,2.157,3.158,0.127561949,0.042307632,4
True,"300m","Production","YC-08",29.03,51.0,0.9,120.03,122.0,1020.1,1544,0.01107,89.08,1.972,3.684,3.111,-0.031567313,0.046002537,4
True,"1000m","Production","YC-08",28.28,50.6,0.9,120.03,122.0,1020.2,977,0.01116,89.03,2.385,3.393,3.116,0.115047597,0.027833998,4
True,"300m","Production","YC-08",28.35,50.5,0.9,120.09,122.09,1020.2,2131,0.01275,89.07,2.257,3.424,3.117,-0.038471064,0.119824916,4
True,"300m","Production","YC-08",27.42,50.8,0.9,120.06,122.09,1020.4,1315,0.01313,89.1,2.529,2.35,3.116,0.070100786,0.065504821,4
True,"100m","Laboratory_Test","YC-08",28.25,51.5,0.9,120.14,122.0,1020.2,2426,0.01264,89.08,3.002,2.741,3.128,0.026039297,0.035640862,4
True,"1000m","Production","YC-08",27.45,50.2,0.9,120.02,122.09,1020.2,344,0.01052,89.03,2.647,2.048,3.116,0.065434338,0.059076253,4
True,"1200m","Production","YC-08",27.5,50.2,0.9,120.07,122.0,1020.1,379,0.01026,89.02,2.953,2.942,3.116,0.096700313,0.102404045,4
True,"500m","Production","YC-08",29.02,50.7,0.9,120.07,122.0,1020.2,1180,0.01152,89.04,4.007,2.982,3.116,-0.04858056,0.035726777,4
True,"100m","Laboratory_Test","YC-08",28.79,50.8,0.9,120.03,122.06,1020.0,1367,0.01217,89.04,3.259,2.523,3.105,0.148545904,0.102278851,4
True,"1000m","Production","YC-08",28.17,50.6,0.9,120.02,122.05,1020.1,1010,0.0108,89.03,3.863,1.254,3.116,-0.11348892,0.079474403,4
True,"1000m","Production","YC-08",27.41,50.6,0.9,120.04,122.12,1020.3,1038,0.01072,89.1,4.858,2.144,3.122,-0.064968188,0.085140679,4
True,"1000m","Production","YC-08",28.05,50.5,0.9,120.03,122.09,1020.2,800,0.01103,89.03,2.559,2.95,3.116,-0.037960884,0.087095714,4
True,"1000m","Production","YC-08",27.13,50.1,0.9,120.0,122.01,1020.0,94,0.01015,89.04,2.436,2.207,3.103,0.066513089,0.108922109,4
True,"1200m","Production","YC-08",27.58,50.6,0.9,120.03,122.0,1020.2,1038,0.01093,89.05,5.172,3.174,3.11,0.036904114,0.041748884,4
True,"1000m","Production","YC-08",27.07,50.2,0.9,120.03,122.26,1020.5,288,0.01026,89.07,3.107,2.468,3.146,-0.032885444,0.083874102,4
True,"1000m","Production","YC-08",28.44,50.4,0.9,120.0,122.02,1020.0,575,0.0104,89.02,2.615,3.782,3.106,0.051597722,0.093577317,4
True,"500m","Production","YC-08",28.53,50.7,0.9,120.2,122.34,1020.8,1163,0.01173,89.05,2.206,3.169,3.16,0.008565114,0.093503775,4
True,"30m","Laboratory_Test","YC-08",29.22,51.0,0.9,120.07,122.07,1020.1,1688,0.01385,89.07,3.381,3.937,3.112,-0.120177164,0.094689951,4
True,"1200m","Production","YC-08",28.0,50.5,0.9,120.03,122.0,1020.1,760,0.01068,89.06,3.9,2.988,3.108,-0.033885328,0.072998755,4
True,"500m","Production","YC-08",27.58,51.5,0.9,120.09,122.0,1020.8,2426,0.01313,89.09,3.146,2.094,3.154,0.164777467,0.051526711,4
True,"100m","Laboratory_Test","YC-08",28.43,50.9,0.9,120.09,122.09,1020.2,1385,0.0111,89.06,2.764,1.809,3.116,0.034227809,0.046419034,4
True,"1000m","Production","YC-08",28.1,50.4,0.9,120.06,122.06,1020.2,1107,0.0111,89.05,2.93,1.913,3.111,-0.033668375,0.114867984,4
True,"1000m","Production","YC-08",30.22,50.7,0.9,120.03,122.06,1020.3,1107,0.0111,89.03,3.045,2.692,3.12,0.099878465,0.047596409,4
True,"1200m","Production","YC-08",27.91,50.4,0.9,120.04,122.0,1020.1,691,0.01137,89.02,3.538,2.496,3.111,0.025713398,0.061542172,4
True,"1000m","Production","YC-08",27.36,50.2,0.9,120.06,122.05,1020.1,275,0.01033,89.06,2.67,2.799,3.116,0.016598757,0.020467915,4
True,"500m","Production","YC-08",28.82,50.9,0.9,120.01,122.0,1020.1,1385,0.01151,89.07,2.939,4.218,3.11,0.097277795,0.046606229,4
True,"500m","Production","YC-08",29.18,50.6,0.9,120.15,122.39,1021.1,899,0.01062,89.05,3.365,3.629,3.169,0.038358099,0.02912487,4
True,"1000m","Production","YC-08",27.87,50.4,0.9,120.01,122.05,1020.1,663,0.01059,89.03,3.005,3.374,3.116,0.118454203,0.119145267,4
True,"500m","Production","YC-08",28.64,50.8,0.9,120.01,122.0,1020.2,1246,0.01198,89.05,2.974,3.131,3.116,-0.091436024,0.076012395,4
True,"1000m","Production","YC-08",28.59,50.7,0.9,120.04,122.0,1020.1,1210,0.01096,89.03,1.793,2.261,3.116,0.102821659,0.10494043,4
True,"1500m","Production","YC-08",27.84,50.4,0.9,120.05,122.0,1020.1,639,0.01051,89.03,2.806,6.957,3.116,-0.055294086,0.086273459,4
True,"1200m","Production","YC-08",28.74,50.8,0.9,120.03,122.0,1020.1,1329,0.01145,89.07,3.948,1.606,3.116,-0.096515239,0.04261942,4
True,"500m","Production","YC-08",29.95,51.0,0.901,120.19,122.1,1020.6,1579,0.01266,89.04,1.919,3.188,3.138,-0.124882103,0.046773637,4
True,"500m","Prototype","YC-08",27.98,50.5,0.9,120.02,122.03,1020.0,743,0.01081,89.03,3.947,1.828,3.105,0.046898429,0.119416568,4
True,"100m","Laboratory_Test","YC-08",28.85,51.4,0.9,120.09,122.05,1020.4,2217,0.01637,89.07,2.844,2.43,3.116,-0.238088387,0.086520265,4
True,"1200m","Production","YC-08",30.57,51.4,0.9,120.18,122.0,1020.5,1137,0.01158,89.04,3.261,3.261,3.132,-0.065632795,0.063438786,4
True,"300m","Production","YC-08",29.36,51.1,0.9,120.26,122.39,1020.6,1799,0.01285,89.05,4.057,4.939,3.147,0.027501802,0.038323177,4
True,"1500m","Production","YC-08",28.6,50.6,0.9,120.01,122.02,1020.0,1388,0.0111,89.05,2.772,1.42,3.106,0.09437289,0.064001887,4
True,"1200m","Production","YC-08",28.64,50.8,0.9,120.02,122.0,1020.5,1246,0.01185,89.05,3.41,3.202,3.134,0.048519494,0.031949359,4
True,"300m","Production","YC-08",27.79,51.6,0.9,120.16,122.26,1020.6,1524,0.01242,89.04,2.917,2.761,3.147,-0.152216225,0.075601062,4
True,"1000m","Production","YC-08",27.87,50.4,0.9,120.01,122.0,1020.0,663,0.01059,89.04,2.462,2.407,3.103,0.02180173,0.114072808,4
True,"300m","Production","YC-08",27.5,50.8,0.9,120.03,122.02,1020.1,1246,0.01148,89.04,1.904,1.381,3.107,0.111939319,0.115107135,4
True,"1000m","Production","YC-08",27.55,50.3,0.9,120.02,122.09,1020.2,413,0.01054,89.04,1.456,5.309,3.116,-0.03389099,0.104854925,4
True,"500m","Production","YC-08",28.2,50.5,0.9,120.06,122.09,1020.1,795,0.01103,89.03,4.001,2.709,3.116,-0.057945575,0.100149518,4
True,"500m","Production","YC-08",27.96,50.4,0.9,120.06,122.14,1020.2,691,0.01089,89.14,3.374,1.895,3.116,0.045407976,0.111702633,4
True,"1200m","Production","YC-08",27.91,50.4,0.9,120.15,122.08,1020.2,691,0.01062,89.03,5.496,4.615,3.13,-0.144823577,0.089018405,4
True,"500m","Production","YC-08",28.28,50.6,0.9,120.0,122.05,1020.1,977,0.01126,89.03,2.22,1.603,3.107,-0.057653245,0.066160031,4
True,"500m","Production","YC-08",30.04,51.2,0.9,120.01,122.0,1020.1,1211,0.01108,89.04,2.976,3.833,3.104,-0.118128034,0.030189369,4
True,"1000m","Production","YC-08",28.31,50.6,0.9,120.01,122.09,1020.1,996,0.01049,89.04,4.941,3.877,3.116,-0.16537599,0.11607391,4
True,"1200m","Production","YC-08",28.79,50.8,0.9,120.04,122.05,1020.1,1367,0.01081,89.04,3.49,2.511,3.116,-0.126422697,0.04020359,4
True,"500m","Production","YC-08",28.33,50.6,0.9,120.03,122.07,1020.1,1015,0.01192,89.03,2.309,3.877,3.108,-0.108512225,0.032175396,4
True,"300m","Production","YC-08",27.91,50.4,0.9,120.02,122.05,1020.1,691,0.01055,89.03,2.588,2.365,3.116,-0.145593394,0.072207911,4
True,"100m","Laboratory_Test","YC-08",30.09,51.5,0.9,120.13,122.0,1020.2,2353,0.01187,89.07,5.697,2.603,3.124,-0.178585643,0.039370899,4
True,"300m","Production","YC-08",29.45,51.2,0.9,120.09,122.05,1020.2,1870,0.01223,89.05,2.752,2.75,3.116,0.110488707,0.096162112,4
True,"1200m","Production","YC-08",27.83,50.4,0.9,120.02,122.05,1020.2,634,0.01063,89.03,4.172,1.688,3.12,0.134503788,0.095158099,4
True,"500m","Production","YC-08",27.81,50.3,0.9,120.25,122.82,1021.8,968,0.01202,89.08,2.499,3.848,3.247,0.097083537,0.036334798,4
True,"30m","Laboratory_Test","YC-08",29.6,51.2,0.9,120.09,122.17,1020.5,1983,0.01334,89.06,1.459,2.855,3.131,0.13625055,0.078976189,4
True,"1000m","Production","YC-08",27.99,50.3,0.9,120.01,122.09,1020.1,552,0.01055,89.04,2.59,3.162,3.116,-0.092432041,0.065991699,4
True,"1000m","Production","YC-08",27.91,50.4,0.9,120.09,122.09,1020.2,691,0.01048,89.05,1.646,2.27,3.116,-0.065271718,0.035323063,4
True,"300m","Production","YC-08",30.18,51.5,0.9,120.04,122.05,1020.1,2426,0.01313,89.08,3.18,3.267,3.116,0.052203839,0.092839938,4
True,"1200m","Prototype","YC-08",28.79,50.8,0.9,120.0,122.0,1020.0,1367,0.01068,89.04,4.147,3.427,3.102,-0.044385256,0.065415627,4
True,"1000m","Production","YC-08",27.7,50.6,0.9,120.2,122.3,1020.7,1038,0.01165,89.05,2.712,2.615,3.136,-0.254196529,0.071098573,4
True,"500m","Production","YC-08",30.19,50.6,0.9,120.03,122.02,1020.1,989,0.01157,89.03,1.702,2.874,3.105,0.031204941,0.084542114,4
True,"1200m","Production","YC-08",28.32,50.5,0.9,120.09,122.0,1020.5,691,0.01076,89.05,3.249,1.533,3.126,0.143542875,0.1039661,4
True,"500m","Production","YC-08",28.01,50.3,0.9,120.05,122.09,1020.2,552,0.0111,89.05,2.512,2.792,3.116,0.053318315,0.050774597,4
True,"1200m","Production","YC-08",27.82,50.4,0.9,120.06,122.05,1020.2,584,0.01056,89.05,3.385,2.357,3.115,-0.252539307,0.042586505,4
True,"100m","Laboratory_Test","YC-08",29.27,51.1,0.9,120.09,122.0,1020.1,1733,0.01172,89.04,2.999,2.421,3.116,-0.076087366,0.036571374,4
True,"300m","Production","YC-08",29.42,51.7,0.9,120.18,122.0,1020.5,1385,0.01151,89.04,4.362,2.365,3.135,-0.12733968,0.030970413,4
True,"1200m","Production","YC-08",27.26,50.2,0.9,120.01,122.0,1020.2,344,0.01048,89.04,3.465,1.529,3.116,0.045403422,0.048512424,4
True,"1000m","Production","YC-08",28.36,50.6,0.9,120.05,122.0,1020.3,1038,0.01082,89.04,2.778,2.592,3.149,-0.030346794,0.089702467,4
True,"500m","Production","YC-08",27.77,50.4,0.9,120.05,122.0,1020.1,583,0.01058,89.05,2.621,3.688,3.116,0.004843803,0.092630197,4
True,"500m","Production","YC-08",27.4,50.2,0.9,120.01,122.01,1020.0,301,0.01027,89.03,4.147,2.827,3.102,0.167412206,0.104778829,4
True,"300m","Production","YC-08",27.09,50.7,0.9,120.05,122.0,1020.2,1177,0.01163,89.09,2.322,1.781,3.116,-0.125807358,0.065044994,4
True,"1000m","Production","YC-08",29.55,51.1,0.9,120.23,122.0,1020.7,1732,0.01275,89.09,3.418,3.497,3.141,-0.001186123,0.064067692,4
True,"300m","Production","YC-08",29.46,51.2,0.9,120.04,122.09,1020.2,1874,0.01334,89.06,3.146,3.316,3.116,0.070452011,0.044865349,4
True,"500m","Production","YC-08",28.45,50.7,0.9,120.05,122.0,1020.4,1107,0.01242,89.08,4.297,1.829,3.116,-0.053347076,0.082718303,4
True,"1000m","Production","YC-08",28.09,50.5,0.9,120.01,122.0,1020.1,830,0.01082,89.05,4.806,2.245,3.116,-0.062059964,0.106073286,4
True,"500m","Production","YC-08",28.16,50.5,0.9,120.01,122.0,1020.1,883,0.01097,89.03,3.797,1.589,3.116,0.092414066,0.063615058,4
True,"100m","Laboratory_Test","YC-08",28.54,50.6,0.9,120.46,122.0,1021.1,2426,0.01385,89.07,4.646,3.201,3.183,-0.00336793,0.109889022,4
True,"1200m","Production","YC-08",27.89,50.4,0.9,120.04,122.05,1020.1,674,0.01054,89.02,5.25,3.109,3.116,-0.086906011,0.073575676,4
True,"1200m","Production","YC-08",28.19,50.8,0.901,120.18,122.0,1020.3,1562,0.01135,89.1,4.228,4.268,3.137,0.250792495,0.06139058,4
True,"1000m","Production","YC-08",27.88,50.5,0.9,120.03,122.03,1020.1,847,0.01101,89.03,2.343,2.212,3.105,0.01275497,0.106642669,4
True,"1200m","Production","YC-08",27.79,50.3,0.9,120.02,122.0,1020.8,1163,0.01254,89.07,2.666,3.371,3.134,0.134983697,0.0601468,4
True,"500m","Production","YC-08",28.25,50.6,0.9,120.06,122.05,1020.1,951,0.01076,89.02,5.677,2.452,3.116,0.059910895,0.097031825,4
True,"1000m","Production","YC-08",27.59,50.3,0.9,120.07,122.05,1020.2,413,0.01025,89.03,3.558,2.735,3.116,0.01700985,0.069052446,4
True,"300m","Production","YC-08",29.59,50.9,0.9,120.04,122.0,1020.1,1385,0.01151,89.05,3.114,2.66,3.113,0.096877457,0.036791437,4
True,"500m","Production","YC-08",27.98,50.5,0.9,120.03,122.02,1020.1,366,0.01089,89.03,2.156,5.143,3.104,0.137385167,0.077418174,4
True,"500m","Production","YC-08",30.18,51.5,0.9,120.05,122.09,1020.2,2426,0.0124,89.08,3.775,2.086,3.116,-0.143565876,0.043691759,4
True,"300m","Production","YC-08",29.6,51.2,0.9,120.01,122.02,1020.0,1983,0.01138,89.06,2.404,2.639,3.109,0.333689489,0.083299372,4
True,"100m","Laboratory_Test","YC-08",29.73,51.3,0.9,120.28,122.43,1020.8,2079,0.01433,89.08,2.912,4.467,3.151,0.096677453,0.076917525,4
True,"1200m","Production","YC-08",27.91,50.4,0.9,120.05,122.05,1020.1,691,0.01082,89.02,2.454,1.549,3.116,0.016124897,0.022028842,4
True,"1000m","Production","YC-08",27.65,50.3,0.9,120.01,122.0,1020.1,491,0.01049,89.03,3.167,2.473,3.116,0.082562187,0.087727581,4
True,"1200m","Production","YC-08",27.91,50.4,0.9,120.02,122.0,1020.0,691,0.01055,89.03,2.707,3.291,3.105,0.141546054,0.114504435,4
True,"1200m","Production","YC-08",27.76,50.4,0.9,120.09,122.0,1020.2,580,0.01121,89.05,2.467,2.715,3.116,0.037382139,0.023726249,4
True,"500m","Production","YC-08",27.91,50.4,0.9,120.02,122.05,1020.1,691,0.01082,89.03,2.097,2.135,3.116,0.02595312,0.087773065,4
True,"300m","Production","YC-08",28.99,50.9,0.901,120.14,122.12,1020.6,1513,0.0118,89.06,2.737,2.424,3.142,-0.03208998,0.119866166,4
True,"300m","Production","YC-08",28.35,51.5,0.9,120.05,122.14,1020.2,2426,0.01313,89.08,3.27,2.234,3.116,0.084017834,0.103031677,4
True,"1000m","Production","YC-08",28.82,50.9,0.9,120.09,122.05,1020.2,1385,0.01165,89.05,4.437,3.195,3.116,0.082317237,0.048220514,4
True,"300m","Production_Test","YC-08",31.89,51.2,0.9,120.06,122.18,1020.6,2016,0.0112,89.05,3.699,3.006,3.133,-0.029444151,0.017186888,4
True,"500m","Production","YC-08",28.73,50.8,0.9,120.02,122.0,1020.2,1315,0.01313,89.04,3.101,2.477,3.116,0.09747132,0.053778125,4
True,"100m","Laboratory_Test","YC-08",28.31,51.4,0.9,120.01,122.0,1020.2,2205,0.01415,89.07,3.22,1.57,3.116,0.077017373,0.10245848,4
True,"1200m","Production","YC-08",28.82,50.9,0.9,120.05,122.02,1020.1,1385,0.01179,89.07,2.913,2.61,3.108,-0.005819073,0.052100827,4
True,"500m","Production","YC-08",28.65,50.6,0.9,120.01,122.0,1020.2,1038,0.01093,89.02,4.093,1.935,3.116,-0.105472826,0.017805152,4
True,"1000m","Production","YC-08",27.82,50.4,0.9,120.06,122.13,1020.2,621,0.01068,89.04,3.69,2.69,3.123,-0.013575612,0.022832016,4
True,"500m","Production","YC-08",30.13,51.2,0.9,120.14,122.0,1020.3,2021,0.0112,89.05,3.662,2.022,3.125,-0.097749655,0.058368053,4
True,"100m","Laboratory_Test","YC-08",27.19,50.1,0.9,120.02,122.0,1020.0,94,0.01013,89.01,5.117,2.77,3.106,-0.016706628,0.114388286,4
True,"300m","Production","YC-08",29.15,50.8,0.9,120.05,122.15,1020.3,2079,0.01309,89.06,6.639,2.212,3.118,0.057867048,0.075833542,4
True,"1200m","Production","YC-08",27.73,50.3,0.9,120.0,122.0,1020.0,830,0.01066,89.05,3.956,3.966,3.103,0.121127523,0.025073586,4
True,"300m","Production","YC-08",28.93,50.9,0.9,120.03,122.04,1020.1,1471,0.01234,89.05,3.599,1.787,3.105,-0.071683993,0.066008807,4
True,"500m","Production","YC-08",27.45,50.2,0.9,120.0,122.01,1020.0,344,0.01034,89.02,2.329,3.27,3.103,0.091611334,0.086534601,4
True,"1200m","Production","YC-08",27.18,50.1,0.9,120.05,122.14,1020.3,205,0.01023,89.02,3.306,3.129,3.116,-0.087773019,0.067519816,4
True,"100m","Laboratory_Test","YC-08",27.54,50.8,0.9,120.02,122.02,1020.1,1367,0.01244,89.04,2.516,2.949,3.103,-0.081252768,0.071321332,4
True,"1000m","Production","YC-08",29.05,50.8,0.9,120.02,122.02,1020.1,791,0.0111,89.05,2.814,1.716,3.104,-0.051538731,0.118753792,4
True,"1000m","Production","YC-08",28.93,50.8,0.9,120.39,122.39,1021.4,2426,0.01288,89.08,5.487,4.341,3.17,-0.103341598,0.079743214,4
True,"500m","Production","YC-08",28.15,50.7,0.9,120.03,122.05,1020.1,1702,0.01186,89.05,3.988,1.709,3.106,-0.120261548,0.099343125,4
True,"1200m","Production","YC-08",29.38,50.5,0.9,120.01,122.14,1020.1,830,0.01074,89.05,3.538,2.81,3.116,0.141786593,0.057604466,4
True,"1200m","Production","YC-08",28.16,50.5,0.9,120.09,122.0,1020.2,885,0.01141,89.06,2.556,3.109,3.116,-0.016608325,0.075394324,4
True,"500m","Production","YC-08",28.86,50.9,0.9,120.13,122.06,1020.4,1419,0.01197,89.05,4.426,1.988,3.123,-0.105299404,0.102231861,4
True,"500m","Production","YC-08",29.15,50.4,0.9,120.05,122.05,1020.1,691,0.01034,89.07,4.49,3.626,3.116,-0.13800739,0.084385701,4
True,"30m","Laboratory_Test","YC-08",27.77,51.5,0.9,120.12,122.0,1020.3,2426,0.01361,89.07,3.174,2.53,3.121,0.028458278,0.017521174,4
True,"100m","Laboratory_Test","YC-08",28.64,50.8,0.9,120.09,122.05,1020.2,1246,0.01099,89.04,2.697,2.348,3.116,-0.127803622,0.054302724,4
True,"1000m","Production","YC-08",27.98,50.5,0.9,120.02,122.09,1020.2,746,0.01082,89.03,4.375,2.57,3.116,-0.016280577,0.076821749,4
True,"1000m","Production","YC-08",28.49,50.7,0.9,120.05,122.05,1020.3,1137,0.01259,89.05,3.711,2.691,3.116,0.123127169,0.10769465,4
True,"500m","Production","YC-08",27.6,50.3,0.9,120.01,122.02,1020.0,457,0.01036,89.03,3.026,4.985,3.107,-0.014838354,0.082831643,4
True,"1000m","Production","YC-08",30.02,51.3,0.9,120.17,122.14,1020.9,1246,0.01185,89.04,3.313,2.306,3.152,-0.039134436,0.034277244,4
True,"100m","Laboratory_Test","YC-08",27.89,50.4,0.9,120.0,122.02,1020.0,674,0.01074,89.02,1.972,4.743,3.104,-0.038146952,0.03520669,4
True,"500m","Production","YC-08",31.13,50.9,0.9,120.02,122.1,1020.2,1385,0.01124,89.08,2.485,2.834,3.118,0.05259909,0.071063471,4
True,"1000m","Production","YC-08",28.98,50.5,0.9,120.05,122.05,1020.1,830,0.01074,89.04,5.179,3.068,3.116,-0.138391487,0.053025891,4
True,"1000m","Production","YC-08",27.91,50.4,0.9,120.03,122.09,1020.1,691,0.01089,89.07,2.133,3.868,3.11,-0.03770513,0.074690354,4
True,"1000m","Production","YC-08",29.52,50.6,0.9,120.06,122.1,1020.4,1038,0.01124,89.04,3.104,3.136,3.134,-0.051786629,0.101802454,4
True,"500m","Production","YC-08",28.41,50.7,0.9,120.05,122.09,1020.1,1072,0.0116,89.04,3.143,2.123,3.116,-0.102736301,0.09701444,4
True,"1200m","Production","YC-08",28.13,50.4,0.9,120.03,122.17,1020.6,691,0.01076,89.04,4.206,3.161,3.162,-0.00849063,0.103735307,4
True,"1000m","Production","YC-08",27.23,50.1,0.9,120.0,122.0,1020.0,413,0.01016,89.03,3.097,1.666,3.1,-0.047008338,0.026184449,4
True,"1000m","Production","YC-08",27.47,50.2,0.9,120.01,122.0,1020.1,621,0.01043,89.03,4.838,2.489,3.111,0.014773383,0.085493617,4
True,"300m","Production","YC-08",29.41,51.5,0.9,120.17,122.85,1021.8,2426,0.01433,89.11,3.328,2.946,3.202,-0.153952894,0.069826038,4
True,"100m","Laboratory_Test","YC-08",32.7,51.3,0.9,120.04,122.02,1020.1,2021,0.01281,89.05,3.445,2.204,3.108,-0.040759232,0.08536532,4
True,"1000m","Prototype","YC-08",27.77,50.9,0.9,120.01,122.0,1020.0,1385,0.0111,89.05,3.152,3.112,3.102,0.024992719,0.067839324,4
True,"1000m","Production","YC-08",27.9,50.4,0.9,120.02,122.01,1020.0,684,0.01082,89.05,2.925,3.135,3.105,0.111174198,0.035022463,4
True,"1200m","Production","YC-08",29.06,50.5,0.9,120.09,122.0,1020.2,783,0.01109,89.03,2.66,2.298,3.116,-0.030877814,0.094600588,4
True,"1200m","Production","YC-08",27.81,51.0,0.9,120.12,122.15,1020.7,1125,0.01251,89.03,2.621,2.291,3.137,0.029366709,0.050884676,4
True,"300m","Production","YC-08",27.45,50.2,0.901,120.0,122.04,1020.1,344,0.01048,89.02,2.886,3.487,3.107,-0.129136516,0.033653061,4
True,"1000m","Production","YC-08",28.64,50.8,0.9,120.07,122.0,1021.1,1246,0.01185,89.08,3.415,4.593,3.166,0.124427853,0.069775322,4
True,"500m","Production","YC-08",27.73,50.3,0.9,120.11,122.0,1020.2,552,0.01027,89.03,3.76,2.281,3.133,0.003918632,0.063062393,4
True,"500m","Production","YC-08",29.32,51.1,0.9,120.05,122.09,1020.4,1765,0.0121,89.04,3.625,1.713,3.116,0.055608383,0.103020155,4
True,"500m","Production","YC-08",28.11,50.4,0.9,120.05,122.0,1020.2,1210,0.01168,89.05,4.618,3.396,3.119,0.006337964,0.022876849,4
True,"500m","Production","YC-08",27.64,50.3,0.9,120.0,122.02,1020.0,483,0.01043,89.02,4.108,3.278,3.104,0.130103598,0.025563589,4
True,"100m","Laboratory_Test","YC-08",29.15,51.3,0.9,120.09,122.05,1020.1,2079,0.01144,89.06,2.785,4.41,3.116,0.032769918,0.059965676,4
True,"1000m","Production","YC-08",30.09,51.3,0.9,120.17,122.0,1020.5,1468,0.0116,89.05,3.198,1.722,3.134,0.125096686,0.097050448,4
True,"500m","Production","YC-08",29.01,50.8,0.9,120.21,122.31,1020.6,1367,0.01136,89.04,2.266,3.206,3.138,-0.006313121,0.031608813,4
True,"1000m","Production","YC-08",29.45,51.2,0.9,120.09,122.0,1020.2,1870,0.01223,89.06,2.07,2.255,3.116,0.015267276,0.118099111,4
True,"500m","Production","YC-08",27.25,50.1,0.9,120.02,122.05,1020.1,223,0.01011,89.02,2.431,2.544,3.116,-0.019703081,0.056960881,4
True,"500m","Production","YC-08",28.09,50.5,0.9,120.02,122.03,1020.1,830,0.01091,89.04,6.311,1.515,3.106,-0.064702555,0.023030353,4
True,"100m","Laboratory_Test","YC-08",28.89,50.6,0.9,120.01,122.08,1020.1,968,0.01135,89.03,1.896,2.277,3.114,0.037402589,0.069323359,4
True,"1200m","Production","YC-08",28.53,51.3,0.9,120.05,122.1,1020.4,1163,0.01219,89.08,4.745,2.339,3.118,0.01900401,0.09597112,4
True,"1000m","Production","YC-08",27.72,50.9,0.9,120.18,122.09,1020.7,1385,0.01151,89.07,2.662,1.477,3.132,0.027893592,0.083760595,4
True,"500m","Production","YC-08",27.91,50.4,0.9,120.0,122.02,1020.0,691,0.01082,89.03,3.915,2.352,3.103,-0.05374639,0.051936872,4
True,"1000m","Production","YC-08",27.69,50.3,0.9,120.13,122.0,1020.3,309,0.01046,89.05,3.568,2.408,3.123,0.075653819,0.108318126,4
True,"1000m","Production","YC-08",27.99,50.9,0.9,120.09,122.09,1020.3,1385,0.01234,89.09,7.11,2.44,3.116,0.040672699,0.070803054,4
True,"1000m","Production","YC-08",27.28,50.5,0.9,120.06,122.05,1020.2,783,0.01086,89.03,5.436,3.348,3.116,-0.254933231,0.019488221,4
